Société_de_facturation;Société_de_livraison;Code_avancement;Numéro_de_commande;Numéro_de_version;Date_accordée_au_client
01;01;M;C01/QAB979C;2020-11-25-08.24.27.351000;26/11/2020
01;01;M;C01/QES600;2020-11-25-08.24.27.564000;26/11/2020
01;01;C;C01/QET024;2020-11-25-08.24.27.841000;26/11/2020
01;01;C;C01/QET030;2020-11-25-08.24.28.144000;26/11/2020
01;01;C;C01/QET031;2020-11-25-08.24.28.296000;26/11/2020
01;01;C;C01/QET035;2020-11-25-08.24.28.442000;26/11/2020
01;01;C;C01/QET039;2020-11-25-08.24.28.531000;07/12/2020
01;01;C;C01/QET057;2020-11-25-08.24.28.628000;26/11/2020
01;01;C;C01/QET069;2020-11-25-08.24.28.698000;26/11/2020
01;01;M;C01/PFL391D;2020-11-25-08.27.43.980000;07/12/2020
01;01;M;C01/PGP799;2020-11-25-08.27.44.154000;26/11/2020
01;01;C;C01/QET080;2020-11-25-08.27.44.280000;26/11/2020
01;01;C;C01/QET081;2020-11-25-08.27.44.424000;26/11/2020
01;01;C;C01/QET085;2020-11-25-08.27.44.595000;26/11/2020
01;01;C;C01/QET108;2020-11-25-08.27.44.703000;07/12/2020
01;01;C;C01/QET111;2020-11-25-08.27.44.844000;26/11/2020
01;01;C;C01/QET118;2020-11-25-08.27.45.003000;26/11/2020
01;01;C;C01/QET148;2020-11-25-08.27.45.099000;03/12/2020
01;01;C;C01/PDJ113F;2020-11-25-08.31.00.350000;23/11/2020
01;01;C;C01/PHR477G;2020-11-25-08.31.00.440000;26/10/2020
01;01;C;C01/PQV271O;2020-11-25-08.31.00.487000;18/11/2020
01;01;C;C01/PSS475B;2020-11-25-08.31.00.547000;06/11/2020
01;01;C;C01/PUH232E;2020-11-25-08.31.00.598000;19/11/2020
01;01;M;C01/PUN408B;2020-11-25-08.31.00.649000;10/12/2020
01;01;C;C01/PVF264C;2020-11-25-08.31.00.722000;25/11/2020
01;01;C;C01/PWF021C;2020-11-25-08.31.00.763000;25/11/2020
01;01;C;C01/PWQ455E;2020-11-25-08.31.00.807000;10/11/2020
01;01;C;C01/PXS641C;2020-11-25-08.31.00.848000;17/11/2020
01;01;C;C01/PXT875E;2020-11-25-08.31.00.890000;23/11/2020
01;01;C;C01/PZB467B;2020-11-25-08.31.00.930000;20/11/2020
01;01;C;C01/PZC182C;2020-11-25-08.31.00.976000;24/11/2020
01;01;C;C01/QAC935B;2020-11-25-08.31.01.022000;24/11/2020
01;01;C;C01/QBA688C;2020-11-25-08.31.01.066000;25/11/2020
01;01;C;C01/QBE989H;2020-11-25-08.31.01.108000;18/11/2020
01;01;C;C01/QBJ777C;2020-11-25-08.31.01.219000;20/11/2020
01;01;C;C01/QBQ735A;2020-11-25-08.31.01.311000;24/11/2020
01;01;C;C01/QBY076A;2020-11-25-08.31.01.352000;24/11/2020
01;01;C;C01/QCK976A;2020-11-25-08.31.01.391000;25/11/2020
01;01;C;C01/QCL054B;2020-11-25-08.31.01.435000;19/11/2020
01;01;C;C01/QCN041B;2020-11-25-08.31.01.476000;20/11/2020
01;01;C;C01/QDA025A;2020-11-25-08.31.01.520000;24/11/2020
01;01;C;C01/QDK885A;2020-11-25-08.31.01.567000;23/11/2020
01;01;C;C01/QDL997A;2020-11-25-08.31.01.628000;25/11/2020
01;01;C;C01/QDM046A;2020-11-25-08.31.01.681000;25/11/2020
01;01;C;C01/QDM134A;2020-11-25-08.31.01.724000;23/11/2020
01;01;C;C01/QDM564A;2020-11-25-08.31.01.778000;23/11/2020
01;01;M;C01/QDS016A;2020-11-25-08.31.01.823000;10/12/2020
01;01;C;C01/QDY862A;2020-11-25-08.31.01.867000;24/11/2020
01;01;C;C01/QDY890C;2020-11-25-08.31.01.904000;25/11/2020
01;01;C;C01/QDZ096B;2020-11-25-08.31.01.939000;25/11/2020
01;01;C;C01/QDZ933A;2020-11-25-08.31.01.979000;24/11/2020
01;01;C;C01/QEB162C;2020-11-25-08.31.02.025000;24/11/2020
01;01;C;C01/QEE430A;2020-11-25-08.31.02.068000;25/11/2020
01;01;C;C01/QEF739A;2020-11-25-08.31.02.115000;25/11/2020
01;01;C;C01/QEH443A;2020-11-25-08.31.02.205000;25/11/2020
01;01;C;C01/QEH540A;2020-11-25-08.31.02.264000;25/11/2020
01;01;C;C01/QEH568A;2020-11-25-08.31.02.324000;25/11/2020
01;01;C;C01/QEH641A;2020-11-25-08.31.02.367000;25/11/2020
01;01;C;C01/QEH891A;2020-11-25-08.31.02.408000;25/11/2020
01;01;M;C01/QEK151;2020-11-25-08.31.02.479000;26/11/2020
01;01;C;C01/QEK303A;2020-11-25-08.31.02.556000;25/11/2020
01;01;C;C01/QEK413A;2020-11-25-08.31.02.607000;25/11/2020
01;01;C;C01/QEL322A;2020-11-25-08.31.02.653000;25/11/2020
01;01;C;C01/QEL943B;2020-11-25-08.31.02.750000;25/11/2020
01;01;C;C01/QEN242A;2020-11-25-08.31.02.796000;25/11/2020
01;01;M;C01/QES986;2020-11-25-08.31.02.841000;26/11/2020
01;01;C;C01/QET119;2020-11-25-08.31.02.961000;26/11/2020
01;01;C;C01/QET153;2020-11-25-08.31.03.081000;26/11/2020
01;01;C;C01/QET160;2020-11-25-08.31.03.215000;26/11/2020
01;01;C;C01/QET162;2020-11-25-08.31.03.349000;26/11/2020
01;01;C;C01/QET172;2020-11-25-08.31.03.441000;26/11/2020
01;01;C;C01/QET181;2020-11-25-08.31.03.506000;26/11/2020
01;01;C;C01/QET182;2020-11-25-08.31.03.605000;26/11/2020
01;01;C;C01/QET197;2020-11-25-08.31.03.743000;26/11/2020
01;01;C;C01/QET293;2020-11-25-08.31.03.874000;26/11/2020
01;01;C;C01/QET295;2020-11-25-08.31.04.001000;26/11/2020
01;01;C;C01/QET295A;2020-11-25-08.31.04.166000;26/11/2020
01;01;C;C01/QET298;2020-11-25-08.31.04.293000;26/11/2020
01;01;C;C01/QET299;2020-11-25-08.31.04.480000;26/11/2020
01;01;C;C01/QET310A;2020-11-25-08.31.04.602000;08/12/2020
01;01;A;C01/PWR836;2020-11-25-08.34.19.714000;10/11/2020
01;01;M;C01/QAY414F;2020-11-25-08.34.19.871000;20/11/2020
01;01;C;C01/QEL438A;2020-11-25-08.34.20.015000;26/11/2020
01;01;C;C01/QET313;2020-11-25-08.34.20.139000;26/11/2020
01;01;C;C01/QET317;2020-11-25-08.34.20.260000;26/11/2020
01;01;C;C01/QET317A;2020-11-25-08.34.20.367000;26/11/2020
01;01;C;C01/QET328;2020-11-25-08.34.20.679000;26/11/2020
01;01;C;C01/QET329;2020-11-25-08.34.20.820000;26/11/2020
01;01;C;C01/QET336;2020-11-25-08.34.20.891000;26/11/2020
01;01;C;C01/QET357;2020-11-25-08.34.20.980000;26/11/2020
01;01;C;C01/QET363;2020-11-25-08.34.21.065000;03/12/2020
01;01;C;C01/QET365;2020-11-25-08.34.21.120000;26/11/2020
01;01;C;C01/QET374;2020-11-25-08.34.21.196000;26/11/2020
01;01;C;C01/QET378;2020-11-25-08.34.21.314000;26/11/2020
01;01;C;C01/QET382;2020-11-25-08.34.21.515000;26/11/2020
01;01;C;C01/QET385;2020-11-25-08.37.36.856000;26/11/2020
01;01;C;C01/QET400;2020-11-25-08.37.36.957000;26/11/2020
01;01;C;C01/QET404;2020-11-25-08.37.37.137000;26/11/2020
01;01;C;C01/QET410;2020-11-25-08.37.37.384000;26/11/2020
01;01;C;C01/QET411;2020-11-25-08.37.37.471000;26/11/2020
01;01;C;C01/QET411A;2020-11-25-08.37.37.525000;07/12/2020
01;01;C;C01/QET418;2020-11-25-08.37.37.569000;03/12/2020
01;01;C;C01/QET418A;2020-11-25-08.37.37.613000;03/12/2020
01;01;C;C01/QET430;2020-11-25-08.37.37.728000;26/11/2020
01;01;C;C01/QET451;2020-11-25-08.37.37.874000;02/12/2020
01;01;C;C01/QET456A;2020-11-25-08.40.53.132000;26/11/2020
01;01;C;C01/QET460;2020-11-25-08.40.53.212000;15/12/2020
01;01;C;C01/QET460A;2020-11-25-08.40.53.263000;22/12/2020
01;01;C;C01/QET484;2020-11-25-08.40.53.352000;26/11/2020
01;01;C;C01/QET495;2020-11-25-08.40.53.487000;26/11/2020
01;01;C;C01/QET496;2020-11-25-08.40.53.588000;26/11/2020
01;01;C;C01/QET496A;2020-11-25-08.40.53.658000;30/11/2020
01;01;C;C01/QET496B;2020-11-25-08.40.53.693000;03/12/2020
01;01;C;C01/QET496C;2020-11-25-08.40.53.732000;08/12/2020
01;01;C;C01/QET498;2020-11-25-08.40.53.781000;26/11/2020
01;01;C;C01/QET499;2020-11-25-08.40.53.851000;26/11/2020
01;01;C;C01/QET500;2020-11-25-08.40.53.931000;26/11/2020
01;01;C;C01/QET504;2020-11-25-08.40.54.016000;26/11/2020
01;01;C;C01/QET506;2020-11-25-08.40.54.130000;26/11/2020
01;01;C;C01/QET506A;2020-11-25-08.40.54.229000;13/01/2021
01;01;C;C01/QET513;2020-11-25-08.40.54.267000;08/12/2020
01;01;C;C01/QET514;2020-11-25-08.40.54.310000;08/12/2020
01;01;C;C01/QET515;2020-11-25-08.40.54.416000;26/11/2020
01;01;C;C01/QET518;2020-11-25-08.40.54.529000;26/11/2020
01;01;C;C01/QET522;2020-11-25-08.40.54.641000;26/11/2020
01;01;C;C01/QET531;2020-11-25-08.40.54.738000;26/11/2020
01;01;M;C01/PXF348;2020-11-25-08.44.09.921000;04/12/2020
01;01;M;C01/QDX933A;2020-11-25-08.44.10.147000;03/12/2020
01;01;M;C01/QEK257;2020-11-25-08.44.10.242000;25/11/2020
01;01;A;C01/QEP640;2020-11-25-08.44.10.288000;26/11/2020
01;01;C;C01/QET546;2020-11-25-08.44.10.356000;26/11/2020
01;01;C;C01/QET552;2020-11-25-08.44.10.435000;26/11/2020
01;01;C;C01/QET554;2020-11-25-08.44.10.575000;26/11/2020
01;01;C;C01/QET566;2020-11-25-08.44.10.810000;26/11/2020
01;01;C;C01/QET567;2020-11-25-08.44.10.945000;26/11/2020
01;01;C;C01/QET568A;2020-11-25-08.44.11.053000;26/11/2020
01;01;C;C01/QET572;2020-11-25-08.44.11.110000;26/11/2020
01;01;C;C01/QET572B;2020-11-25-08.44.11.246000;02/12/2020
01;01;C;C01/QET599;2020-11-25-08.44.11.320000;26/11/2020
01;01;C;C01/QET607;2020-11-25-08.44.11.409000;26/11/2020
01;01;M;C01/QES947;2020-11-25-08.47.27.304000;26/11/2020
01;01;C;C01/QET597;2020-11-25-08.47.27.464000;26/11/2020
01;01;C;C01/QET611;2020-11-25-08.47.27.630000;26/11/2020
01;01;C;C01/QET613;2020-11-25-08.47.27.875000;26/11/2020
01;01;C;C01/QET614;2020-11-25-08.47.28.079000;26/11/2020
01;01;C;C01/QET625;2020-11-25-08.47.28.313000;26/11/2020
01;01;C;C01/QET626;2020-11-25-08.47.28.479000;26/11/2020
01;01;C;C01/QET628;2020-11-25-08.47.28.693000;26/11/2020
01;01;C;C01/QET636;2020-11-25-08.47.28.824000;26/11/2020
01;01;C;C01/QET636A;2020-11-25-08.47.28.927000;30/11/2020
01;01;C;C01/QET638;2020-11-25-08.47.29.011000;26/11/2020
01;01;C;C01/QET644;2020-11-25-08.47.29.167000;26/11/2020
01;01;C;C01/QET657;2020-11-25-08.47.29.292000;07/12/2020
01;01;C;C01/QET658;2020-11-25-08.47.29.333000;07/12/2020
01;01;C;C01/QET662;2020-11-25-08.47.29.380000;01/12/2020
01;01;C;C01/QET668;2020-11-25-08.47.29.503000;26/11/2020
01;01;M;C01/PAM601;2020-11-25-08.50.45.226000;27/11/2020
01;01;M;C01/PAM601A;2020-11-25-08.50.45.478000;27/11/2020
01;01;M;C01/QCM607B;2020-11-25-08.50.45.851000;30/11/2020
01;01;M;C01/QCQ120;2020-11-25-08.50.45.962000;30/11/2020
01;01;M;C01/QDJ351B;2020-11-25-08.50.46.115000;02/12/2020
01;01;M;C01/QDK873A;2020-11-25-08.50.46.215000;03/12/2020
01;01;M;C01/QDU335G;2020-11-25-08.50.46.290000;03/12/2020
01;01;M;C01/QDV480;2020-11-25-08.50.46.395000;03/12/2020
01;01;M;C01/QDW719A;2020-11-25-08.50.46.470000;03/12/2020
01;01;M;C01/QDX747;2020-11-25-08.50.46.546000;25/11/2020
01;01;M;C01/QEE775;2020-11-25-08.50.46.631000;04/12/2020
01;01;M;C01/QEJ193;2020-11-25-08.50.46.763000;26/11/2020
01;01;M;C01/QEK473;2020-11-25-08.50.46.888000;04/12/2020
01;01;M;C01/QET317C;2020-11-25-08.50.46.960000;10/12/2020
01;01;C;C01/QET677;2020-11-25-08.50.47.146000;26/11/2020
01;01;C;C01/QET681;2020-11-25-08.50.47.406000;26/11/2020
01;01;C;C01/QET692;2020-11-25-08.50.47.546000;26/11/2020
01;01;C;C01/QET696;2020-11-25-08.50.47.705000;26/11/2020
01;01;C;C01/QET705;2020-11-25-08.50.47.922000;26/11/2020
01;01;C;C01/QET710;2020-11-25-08.50.48.107000;26/11/2020
01;01;M;C01/NGS131;2020-11-25-08.54.03.641000;30/11/2020
01;01;M;C01/NGS131A;2020-11-25-08.54.03.808000;30/11/2020
01;01;A;C01/PKZ122B;2020-11-25-08.54.03.871000;24/11/2020
01;01;C;C01/QDE807B;2020-11-25-08.54.04.075000;23/11/2020
01;01;C;C01/QDV095A;2020-11-25-08.54.04.380000;24/11/2020
01;01;C;C01/QEF910A;2020-11-25-08.54.04.446000;25/11/2020
01;01;A;C01/QEJ019G;2020-11-25-08.54.04.639000;02/12/2020
01;01;C;C01/QET735A;2020-11-25-08.54.04.948000;26/11/2020
01;01;C;C01/QET751;2020-11-25-08.54.05.078000;30/11/2020
01;01;C;C01/QET752;2020-11-25-08.54.05.216000;26/11/2020
01;01;C;C01/QET755;2020-11-25-08.54.05.426000;26/11/2020
01;01;C;C01/QET758;2020-11-25-08.54.05.516000;02/12/2020
01;01;C;C01/QET765;2020-11-25-08.54.05.584000;07/12/2020
01;01;C;C01/QET770;2020-11-25-08.54.05.752000;26/11/2020
01;01;C;C01/QET781;2020-11-25-08.54.05.889000;30/11/2020
01;01;C;C01/QET794;2020-11-25-08.54.05.989000;26/11/2020
01;01;A;C01/QDR970;2020-11-25-08.57.22.771000;09/12/2020
01;01;C;C01/QEF113A;2020-11-25-08.57.22.851000;25/11/2020
01;01;C;C01/QEN173A;2020-11-25-08.57.22.970000;25/11/2020
01;01;C;C01/QET800;2020-11-25-08.57.23.172000;26/11/2020
01;01;C;C01/QET800B;2020-11-25-08.57.23.432000;22/12/2020
01;01;C;C01/QET812;2020-11-25-08.57.23.649000;26/11/2020
01;01;C;C01/QET820;2020-11-25-08.57.23.838000;26/11/2020
01;01;C;C01/QET820A;2020-11-25-08.57.23.967000;07/12/2020
01;01;C;C01/QET822;2020-11-25-08.57.24.099000;26/11/2020
01;01;C;C01/QET827;2020-11-25-08.57.24.204000;26/11/2020
01;01;C;C01/QET837;2020-11-25-08.57.24.264000;08/01/2021
01;01;C;C01/QET837A;2020-11-25-08.57.24.341000;08/01/2021
01;01;C;C01/QET839;2020-11-25-08.57.24.404000;07/12/2020
01;01;C;C01/QET853;2020-11-25-08.57.24.489000;02/12/2020
01;01;C;C01/QET862;2020-11-25-08.57.24.574000;26/11/2020
01;01;C;C01/QET864;2020-11-25-08.57.24.764000;26/11/2020
01;01;C;C01/QET868;2020-11-25-08.57.24.903000;08/12/2020
01;01;C;C01/QET882;2020-11-25-08.57.25.032000;26/11/2020
01;01;M;C01/PVT452B;2020-11-25-09.00.40.623000;01/12/2020
01;01;M;C01/PZF327A;2020-11-25-09.00.41.007000;15/12/2020
01;01;M;C01/QCM022;2020-11-25-09.00.41.210000;26/11/2020
01;01;M;C01/QCW557;2020-11-25-09.00.41.311000;16/12/2020
01;01;M;C01/QCW869A;2020-11-25-09.00.41.394000;30/11/2020
01;01;M;C01/QDH904;2020-11-25-09.00.41.784000;23/11/2020
01;01;C;C01/QDJ642A;2020-11-25-09.00.41.862000;23/11/2020
01;01;C;C01/QET887;2020-11-25-09.00.42.362000;26/11/2020
01;01;C;C01/QET889;2020-11-25-09.00.42.576000;26/11/2020
01;01;C;C01/QET889A;2020-11-25-09.00.42.724000;03/12/2020
01;01;C;C01/QET892A;2020-11-25-09.00.42.789000;14/12/2020
01;01;C;C01/QET892B;2020-11-25-09.00.42.875000;14/12/2020
01;01;C;C01/QET897;2020-11-25-09.00.42.969000;26/11/2020
01;01;C;C01/QET906;2020-11-25-09.00.43.077000;07/12/2020
01;01;C;C01/QET907;2020-11-25-09.00.43.155000;26/11/2020
01;01;C;C01/QET913;2020-11-25-09.00.43.284000;17/12/2020
01;01;C;C01/QET921;2020-11-25-09.00.43.333000;02/12/2020
01;01;C;C01/QET923;2020-11-25-09.00.43.486000;26/11/2020
01;01;C;C01/QET929;2020-11-25-09.00.43.708000;26/11/2020
01;01;C;C01/QET942;2020-11-25-09.00.43.842000;26/11/2020
01;01;C;C01/QET944;2020-11-25-09.00.43.979000;26/11/2020
01;01;C;C01/QET951;2020-11-25-09.00.44.208000;26/11/2020
01;01;C;C01/QET951A;2020-11-25-09.00.44.345000;14/12/2020
01;01;M;C01/QCW869B;2020-11-25-09.03.59.909000;01/12/2020
01;01;C;C01/QDX852B;2020-11-25-09.04.00.038000;24/11/2020
01;01;M;C01/QDY559;2020-11-25-09.04.00.096000;11/12/2020
01;01;M;C01/QEE714;2020-11-25-09.04.00.352000;26/11/2020
01;01;C;C01/QET945;2020-11-25-09.04.00.576000;26/11/2020
01;01;C;C01/QET945A;2020-11-25-09.04.00.680000;14/12/2020
01;01;C;C01/QET948;2020-11-25-09.04.00.814000;26/11/2020
01;01;C;C01/QET954;2020-11-25-09.04.00.932000;26/11/2020
01;01;C;C01/QET962;2020-11-25-09.04.01.014000;26/11/2020
01;01;C;C01/QET964;2020-11-25-09.04.01.164000;26/11/2020
01;01;C;C01/QET965;2020-11-25-09.04.01.384000;26/11/2020
01;01;C;C01/QET972;2020-11-25-09.04.01.590000;26/11/2020
01;01;C;C01/QET974;2020-11-25-09.04.01.725000;07/12/2020
01;01;C;C01/QET998;2020-11-25-09.04.01.864000;26/11/2020
01;01;C;C01/QEU002;2020-11-25-09.04.01.973000;30/11/2020
01;01;M;C01/NTT699;2020-11-25-09.07.17.392000;02/02/2021
01;01;M;C01/PLX295;2020-11-25-09.07.17.697000;26/11/2020
01;01;M;C01/QEM942;2020-11-25-09.07.18.324000;26/11/2020
01;01;C;C01/QEU015;2020-11-25-09.07.18.697000;26/11/2020
01;01;C;C01/QEU018;2020-11-25-09.07.18.887000;26/11/2020
01;01;C;C01/QEU018A;2020-11-25-09.07.19.022000;26/11/2020
01;01;C;C01/QEU030;2020-11-25-09.07.19.174000;26/11/2020
01;01;C;C01/QEU031;2020-11-25-09.07.19.373000;26/11/2020
01;01;C;C01/QEU033;2020-11-25-09.07.19.568000;26/11/2020
01;01;C;C01/QEU034;2020-11-25-09.07.19.699000;07/12/2020
01;01;C;C01/QEU036;2020-11-25-09.07.19.863000;26/11/2020
01;01;C;C01/QEU049;2020-11-25-09.07.20.030000;26/11/2020
01;01;C;C01/QEU053;2020-11-25-09.07.20.206000;26/11/2020
01;01;C;C01/QEU058;2020-11-25-09.07.20.338000;21/12/2020
01;01;C;C01/QEU065;2020-11-25-09.07.20.502000;26/11/2020
01;01;C;C01/QEU066;2020-11-25-09.07.20.586000;08/12/2020
01;01;C;C01/QEU074;2020-11-25-09.07.20.738000;26/11/2020
01;01;M;C01/NTT900;2020-11-25-09.10.36.471000;02/02/2021
01;01;M;C01/NUH745;2020-11-25-09.10.36.683000;02/02/2021
01;01;M;C01/NYN210;2020-11-25-09.10.36.776000;04/12/2020
01;01;M;C01/PLX295A;2020-11-25-09.10.36.932000;26/11/2020
01;01;M;C01/PLX295B;2020-11-25-09.10.37.097000;26/11/2020
01;01;M;C01/PMY848;2020-11-25-09.10.37.235000;09/12/2020
01;01;M;C01/QBZ818A;2020-11-25-09.10.37.337000;09/12/2020
01;01;M;C01/QDA387A;2020-11-25-09.10.37.588000;10/12/2020
01;01;M;C01/QDA387B;2020-11-25-09.10.37.760000;10/12/2020
01;01;C;C01/QEU087;2020-11-25-09.10.38.305000;26/11/2020
01;01;C;C01/QEU091;2020-11-25-09.10.38.392000;07/12/2020
01;01;C;C01/QEU095;2020-11-25-09.10.38.491000;26/11/2020
01;01;C;C01/QEU098;2020-11-25-09.10.38.662000;26/11/2020
01;01;C;C01/QEU100;2020-11-25-09.10.38.816000;07/12/2020
01;01;C;C01/QEU124;2020-11-25-09.10.38.942000;26/11/2020
01;01;C;C01/QEU125;2020-11-25-09.10.39.135000;26/11/2020
01;01;C;C01/QEU127;2020-11-25-09.10.39.242000;01/12/2020
01;01;C;C01/QEU128;2020-11-25-09.10.39.297000;26/11/2020
01;01;C;C01/QEU130;2020-11-25-09.10.39.424000;26/11/2020
01;01;C;C01/QEU143;2020-11-25-09.10.39.651000;02/12/2020
01;01;C;C01/QEU148;2020-11-25-09.10.39.761000;26/11/2020
01;01;A;C01/GUE882;2020-11-25-09.13.55.935000;15/12/2020
01;01;M;C01/NTY094;2020-11-25-09.13.56.279000;04/01/2021
01;01;M;C01/QDX418A;2020-11-25-09.13.56.393000;17/12/2020
01;01;C;C01/QEU153;2020-11-25-09.13.57.422000;07/12/2020
01;01;C;C01/QEU154;2020-11-25-09.13.57.547000;26/11/2020
01;01;C;C01/QEU158A;2020-11-25-09.13.57.777000;26/11/2020
01;01;C;C01/QEU161;2020-11-25-09.13.57.952000;26/11/2020
01;01;C;C01/QEU173;2020-11-25-09.13.58.037000;11/12/2020
01;01;C;C01/QEU173A;2020-11-25-09.13.58.080000;11/12/2020
01;01;C;C01/QEU175;2020-11-25-09.13.58.132000;09/12/2020
01;01;C;C01/QEU193;2020-11-25-09.13.58.211000;26/11/2020
01;01;C;C01/QEU195;2020-11-25-09.13.58.367000;26/11/2020
01;01;C;C01/QEU198;2020-11-25-09.13.58.536000;26/11/2020
01;01;C;C01/QEU201;2020-11-25-09.13.58.672000;26/11/2020
01;01;C;C01/QEU207;2020-11-25-09.13.58.757000;26/11/2020
01;01;C;C01/QEU209;2020-11-25-09.13.58.829000;26/11/2020
01;01;C;C01/QEU209A;2020-11-25-09.13.58.901000;30/11/2020
01;01;C;C01/QEU213;2020-11-25-09.13.58.947000;07/12/2020
01;01;M;C01/QEL564;2020-11-25-09.17.14.919000;04/12/2020
01;01;A;C01/QET298A;2020-11-25-09.17.15.331000;15/12/2020
01;01;A;C01/QET298B;2020-11-25-09.17.15.417000;15/12/2020
01;01;M;C01/QET317B;2020-11-25-09.17.15.479000;08/12/2020
01;01;C;C01/QEU219;2020-11-25-09.17.15.609000;27/11/2020
01;01;C;C01/QEU223;2020-11-25-09.17.15.667000;10/12/2020
01;01;C;C01/QEU226;2020-11-25-09.17.15.708000;26/11/2020
01;01;C;C01/QEU238;2020-11-25-09.17.15.831000;26/11/2020
01;01;C;C01/QEU239;2020-11-25-09.17.15.985000;26/11/2020
01;01;C;C01/QEU243A;2020-11-25-09.17.16.162000;16/12/2020
01;01;C;C01/QEU256;2020-11-25-09.17.16.312000;26/11/2020
01;01;C;C01/QEU257;2020-11-25-09.17.16.508000;26/11/2020
01;01;C;C01/QEU266;2020-11-25-09.17.16.655000;07/12/2020
01;01;C;C01/QEU270;2020-11-25-09.17.16.766000;26/11/2020
01;01;M;C01/PHV784;2020-11-25-09.20.32.461000;07/12/2020
01;01;C;C01/QEU289;2020-11-25-09.20.33.199000;26/11/2020
01;01;C;C01/QEU299;2020-11-25-09.20.33.338000;26/11/2020
01;01;C;C01/QEU302;2020-11-25-09.20.33.392000;02/12/2020
01;01;C;C01/QEU303;2020-11-25-09.20.33.489000;26/11/2020
01;01;C;C01/QEU309;2020-11-25-09.20.33.721000;26/11/2020
01;01;C;C01/QEU310A;2020-11-25-09.20.33.893000;26/11/2020
01;01;C;C01/QEU310C;2020-11-25-09.20.34.006000;15/12/2020
01;01;C;C01/QEU319;2020-11-25-09.20.34.065000;26/11/2020
01;01;C;C01/QEU325;2020-11-25-09.20.34.214000;26/11/2020
01;01;C;C01/QEU329;2020-11-25-09.20.34.419000;26/11/2020
01;01;C;C01/QEU332;2020-11-25-09.20.34.585000;26/11/2020
01;01;C;C01/QEU345;2020-11-25-09.20.34.739000;26/11/2020
01;01;C;C01/QEU345A;2020-11-25-09.20.34.835000;07/12/2020
01;01;C;C01/QEU347;2020-11-25-09.20.34.957000;26/11/2020
01;01;C;C01/QEU347A;2020-11-25-09.20.35.089000;09/12/2020
01;01;M;C01/PHV503;2020-11-25-09.23.50.494000;14/12/2020
01;01;M;C01/PQY371;2020-11-25-09.23.50.728000;26/11/2020
01;01;M;C01/PQY371A;2020-11-25-09.23.50.999000;26/11/2020
01;01;M;C01/PQY371B;2020-11-25-09.23.51.146000;26/11/2020
01;01;M;C01/PQY371C;2020-11-25-09.23.51.313000;26/11/2020
01;01;C;C01/QEU354;2020-11-25-09.23.51.654000;26/11/2020
01;01;C;C01/QEU357;2020-11-25-09.23.51.813000;26/11/2020
01;01;C;C01/QEU365;2020-11-25-09.23.51.900000;30/11/2020
01;01;C;C01/QEU366;2020-11-25-09.23.52.044000;26/11/2020
01;01;C;C01/QEU368;2020-11-25-09.23.52.209000;01/12/2020
01;01;C;C01/QEU377;2020-11-25-09.23.52.314000;26/11/2020
01;01;C;C01/QEU383;2020-11-25-09.23.52.410000;27/11/2020
01;01;C;C01/QEU385;2020-11-25-09.23.52.500000;26/11/2020
01;01;C;C01/QEU388;2020-11-25-09.23.52.583000;26/11/2020
01;01;C;C01/QEU395;2020-11-25-09.23.52.672000;26/11/2020
01;01;C;C01/QEU401;2020-11-25-09.23.52.865000;26/11/2020
01;01;C;C01/QEU410;2020-11-25-09.23.53.069000;26/11/2020
01;01;C;C01/PTY275B;2020-11-25-09.27.08.872000;02/12/2020
01;01;M;C01/QET537;2020-11-25-09.27.09.065000;14/12/2020
01;01;M;C01/QET786;2020-11-25-09.27.09.138000;16/12/2020
01;01;M;C01/QEU003;2020-11-25-09.27.09.304000;26/11/2020
01;01;M;C01/QEU158;2020-11-25-09.27.09.398000;26/11/2020
01;01;C;C01/QEU419;2020-11-25-09.27.09.452000;07/12/2020
01;01;C;C01/QEU428;2020-11-25-09.27.09.530000;26/11/2020
01;01;C;C01/QEU433;2020-11-25-09.27.09.624000;26/11/2020
01;01;C;C01/QEU434;2020-11-25-09.27.09.835000;26/11/2020
01;01;C;C01/QEU435;2020-11-25-09.27.10.008000;26/11/2020
01;01;C;C01/QEU436A;2020-11-25-09.27.10.146000;07/12/2020
01;01;C;C01/QEU448;2020-11-25-09.27.10.275000;26/11/2020
01;01;C;C01/QEU452;2020-11-25-09.27.10.465000;26/11/2020
01;01;C;C01/QEU464;2020-11-25-09.27.10.660000;26/11/2020
01;01;C;C01/QEU475;2020-11-25-09.27.10.927000;26/11/2020
01;01;C;C01/QEU480;2020-11-25-09.27.11.095000;26/11/2020
01;01;M;C01/PPE085;2020-11-25-09.30.26.369000;15/12/2020
01;01;M;C01/PPE085A;2020-11-25-09.30.26.552000;08/12/2020
01;01;M;C01/QCM856C;2020-11-25-09.30.26.613000;07/12/2020
01;01;M;C01/QEH009;2020-11-25-09.30.26.679000;08/12/2020
01;01;C;C01/QEU489;2020-11-25-09.30.26.915000;26/11/2020
01;01;C;C01/QEU490;2020-11-25-09.30.27.042000;26/11/2020
01;01;C;C01/QEU492;2020-11-25-09.30.27.211000;26/11/2020
01;01;C;C01/QEU493;2020-11-25-09.30.27.405000;26/11/2020
01;01;C;C01/QEU502;2020-11-25-09.30.27.543000;26/11/2020
01;01;C;C01/QEU507;2020-11-25-09.30.27.758000;26/11/2020
